date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2020-03-14,ZHZ3PMS6,ST12000NM0008,12000138625024,1,83.0,186767928.0,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,664407519.0,,,96.0,3770.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,15.0,100.0,257.0,35.0,35.0,1.0,186767928.0,,,100.0,0.0,100.0,0.0,200.0,4.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3706.0,100.0,42413566272.0,100.0,65439322080.0,,,,,,,,,,,2020-03-14.csv
2020-03-14,57HDTBTRT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2040.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,57.0,17547.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9.0,100.0,0.0,100.0,7828.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,57.0,17532.0,100.0,0.0,100.0,0.0,,,100.0,185.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-03-14.csv
2020-03-14,ZHZ3P92R,ST12000NM0008,12000138625024,1,82.0,146877392.0,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,647100237.0,,,96.0,3759.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,13.0,100.0,241.0,36.0,36.0,2.0,146877392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3717.0,100.0,42867470152.0,100.0,64457366138.0,,,,,,,,,,,2020-03-14.csv
2020-03-14,ZHZ44CT3,ST12000NM0008,12000138625024,1,72.0,160022448.0,,,95.0,0.0,100.0,4.0,100.0,720.0,86.0,433521976.0,,,97.0,2661.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,61.0,39.0,,,100.0,9.0,100.0,236.0,39.0,39.0,1.0,160022448.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2596.0,100.0,34687831408.0,100.0,49456675414.0,,,,,,,,,,,2020-03-14.csv
2020-01-01,ZA153S5V,ST8000NM0055,8001563222016,1,68.0,6541192.0,,,92.0,0.0,100.0,4.0,100.0,168.0,91.0,1355286492.0,,,75.0,22293.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,93.0,14900.0,100.0,16.0,100.0,85.0,23.0,23.0,20.0,6541192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22284.0,100.0,58398544032.0,100.0,192333358456.0,,,,,,,,,,,2020-01-01.csv
2020-01-01,Z304JPPZ,ST4000DM000,4000787030016,1,117.0,137630232.0,,,92.0,0.0,100.0,11.0,100.0,0.0,89.0,930471317.0,,,58.0,37125.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,6845.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37032.0,100.0,54571663064.0,100.0,216675683270.0,,,,,,,,,,,2020-01-01.csv
2020-01-01,ZA12APRK,ST8000DM002,8001563222016,1,83.0,204900216.0,,,92.0,0.0,100.0,4.0,100.0,0.0,94.0,2613951170.0,,,68.0,28515.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,96.0,9213.0,100.0,1.0,89.0,23297.0,36.0,36.0,1.0,204900216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28464.0,100.0,71189022568.0,100.0,160859127634.0,,,,,,,,,,,2020-01-01.csv
2020-01-01,S2ZYJ9DF324386,ST500LM012 HN,500107862016,1,100.0,36.0,252.0,0.0,94.0,1832.0,100.0,38.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,44748.0,252.0,0.0,100.0,430.0,100.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,252.0,0.0,,,64.0,33.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,175987.0,,,,,,,,,100.0,430.0,,,8.0,935644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-01.csv
2020-01-01,96BDP79RT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1392.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,38.0,25083.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,2.0,100.0,1600.0,100.0,29.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,38.0,25083.0,100.0,0.0,100.0,0.0,,,100.0,258.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-01-01.csv
2020-01-01,ZA180QFP,ST8000NM0055,8001563222016,1,82.0,149337112.0,,,89.0,0.0,100.0,13.0,100.0,97.0,91.0,1204704506.0,,,77.0,20993.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,44.0,22.0,157858.0,100.0,7.0,87.0,26199.0,44.0,44.0,82.0,149337112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20947.0,100.0,55006173128.0,100.0,186890430028.0,,,,,,,,,,,2020-01-01.csv
2020-02-12,ZHZ4Q53Y,ST12000NM0008,12000138625024,1,69.0,234247928.0,,,97.0,0.0,100.0,3.0,100.0,168.0,85.0,312803776.0,,,98.0,1925.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,100.0,0.0,,,62.0,38.0,,,100.0,2.0,100.0,208.0,38.0,38.0,4.0,234247928.0,,,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1863.0,100.0,29115296144.0,100.0,38257743256.0,,,,,,,,,,,2020-02-12.csv
2020-02-12,78X0A018F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8035.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,11933.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,40.0,100.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,269090817.0,71.0,11915.0,100.0,0.0,100.0,0.0,,,100.0,535.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-02-12.csv
2020-03-02,Z304JMPG,ST4000DM000,4000787030016,1,116.0,105104328.0,,,92.0,0.0,100.0,22.0,100.0,0.0,84.0,263160926.0,,,56.0,38562.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,97.0,6631.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38470.0,100.0,59957402464.0,100.0,222409574829.0,,,,,,,,,,,2020-03-02.csv
2020-03-02,78C0A06AF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7812.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,12413.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,69.0,100.0,18.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,236847105.0,70.0,12367.0,100.0,0.0,100.0,0.0,,,100.0,534.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-03-02.csv
2020-03-02,S301PRVE,ST4000DM000,4000787030016,1,114.0,60056032.0,,,91.0,0.0,100.0,13.0,100.0,0.0,81.0,139320349.0,,,56.0,38575.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,47.0,53.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,96.0,8339.0,22.0,22.0,,,,,94.0,1024.0,94.0,1024.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38472.0,100.0,59797027424.0,100.0,188471046536.0,,,,,,,,,,,2020-03-02.csv
2020-03-02,ZA11HYKR,ST8000DM002,8001563222016,1,79.0,75933352.0,,,93.0,0.0,100.0,4.0,95.0,21576.0,94.0,2347646698.0,,,69.0,27312.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,69.0,31.0,96.0,8603.0,100.0,1.0,86.0,29369.0,31.0,31.0,19.0,75933352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27238.0,100.0,69374120160.0,100.0,187868510578.0,,,,,,,,,,,2020-03-02.csv
2020-03-02,S2ZYJ9FG404781,ST500LM012 HN,500107862016,1,100.0,168.0,252.0,0.0,94.0,2052.0,100.0,21.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,37563.0,252.0,0.0,100.0,887.0,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,4.0,,,64.0,26.0,100.0,0.0,252.0,0.0,100.0,3.0,252.0,0.0,200.0,0.0,100.0,718185.0,,,,,,,,,100.0,887.0,,,85.0,155669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02.csv
2020-03-02,ZCH07TBZ,ST12000NM0007,12000138625024,1,80.0,112085928.0,,,92.0,0.0,100.0,6.0,99.0,4065.0,89.0,736756786.0,,,77.0,20857.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,77.0,23.0,,,100.0,295.0,100.0,1154.0,23.0,23.0,80.0,112085928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20634.0,100.0,72766688920.0,100.0,213478397110.0,,,,,,,,,,,2020-03-02.csv
2020-03-02,ZHZ4B6RJ,ST12000NM0008,12000138625024,1,82.0,168805456.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,498542758.0,,,97.0,3043.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,13.0,100.0,212.0,24.0,24.0,1.0,168805456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3000.0,100.0,38951851424.0,100.0,57408586702.0,,,,,,,,,,,2020-03-02.csv
2020-01-12,ZA1817N8,ST8000NM0055,8001563222016,1,66.0,169241984.0,,,89.0,0.0,100.0,18.0,100.0,0.0,91.0,1379073467.0,,,76.0,21257.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,59.0,41.0,100.0,4295032833.0,100.0,0.0,56.0,44.0,75.0,50645.0,100.0,7.0,87.0,27396.0,44.0,44.0,82.0,169241984.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21162.0,100.0,55116222144.0,100.0,148713400738.0,,,,,,,,,,,2020-01-12.csv
2020-01-12,Z305G3S6,ST4000DM000,4000787030016,1,118.0,170206032.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,602005531.0,,,62.0,33550.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,98.0,4373.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33501.0,100.0,46859667872.0,100.0,167666138013.0,,,,,,,,,,,2020-01-12.csv
2020-01-12,Z302SZG8,ST4000DM000,4000787030016,1,118.0,192625680.0,,,92.0,0.0,100.0,10.0,100.0,0.0,78.0,76928033.0,,,57.0,37778.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,95.0,11532.0,27.0,27.0,,,,,100.0,112.0,100.0,112.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37654.0,100.0,57689335512.0,100.0,180747721911.0,,,,,,,,,,,2020-01-12.csv
2020-01-12,ZJV2E7XA,ST12000NM0007,12000138625024,1,82.0,158172312.0,,,91.0,0.0,100.0,10.0,100.0,0.0,75.0,30895324.0,,,90.0,9434.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,114.0,97.0,6733.0,31.0,31.0,82.0,158172312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8282.0,100.0,41708780576.0,100.0,105178066840.0,,,,,,,,,,,2020-01-12.csv
2020-01-12,ZJV2EH03,ST12000NM0007,12000138625024,1,76.0,44511864.0,,,91.0,0.0,100.0,10.0,100.0,48.0,82.0,175845275.0,,,90.0,9435.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,119.0,97.0,6756.0,32.0,32.0,76.0,44511864.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8280.0,100.0,48184664752.0,100.0,123002611096.0,,,,,,,,,,,2020-01-12.csv
2020-01-12,ZA16ASZE,ST8000NM0055,8001563222016,1,57.0,36523392.0,,,89.0,0.0,100.0,8.0,99.0,4256.0,93.0,2210629270.0,,,73.0,23755.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,66.0,34.0,89.0,22302.0,100.0,11.0,84.0,33812.0,34.0,34.0,76.0,36523392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23727.0,100.0,60597796328.0,100.0,181786131422.0,,,,,,,,,,,2020-01-12.csv
2020-01-02,Z304JN82,ST4000DM000,4000787030016,1,118.0,168616096.0,,,92.0,0.0,100.0,13.0,100.0,0.0,89.0,875537199.0,,,58.0,37190.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,96.0,8097.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37097.0,100.0,53984570584.0,100.0,198360193903.0,,,,,,,,,,,2020-01-02.csv
2020-01-02,ZA160G4N,ST8000NM0055,8001563222016,1,82.0,143016488.0,,,95.0,0.0,100.0,4.0,100.0,0.0,83.0,222624009.0,,,100.0,554.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,97.0,7974.0,100.0,2.0,100.0,518.0,35.0,35.0,82.0,143016488.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,546.0,100.0,16233591576.0,100.0,1272354020.0,,,,,,,,,,,2020-01-02.csv
2020-01-02,ZA14F2SZ,ST8000NM0055,8001563222016,1,84.0,243260400.0,,,95.0,0.0,100.0,4.0,100.0,0.0,93.0,2044597783.0,,,73.0,24406.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,96.0,8776.0,100.0,10.0,85.0,30031.0,25.0,25.0,84.0,243260400.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24385.0,100.0,60920216024.0,100.0,168290684460.0,,,,,,,,,,,2020-01-02.csv
2020-01-02,Z304JDXX,ST4000DM000,4000787030016,1,114.0,76915936.0,,,92.0,0.0,100.0,16.0,100.0,0.0,75.0,34237506.0,,,58.0,37125.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,97.0,7083.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37029.0,100.0,57241898520.0,100.0,184130038862.0,,,,,,,,,,,2020-01-02.csv
2020-01-19,Z3058VL3,ST4000DM000,4000787030016,1,114.0,59850032.0,,,92.0,0.0,100.0,8.0,100.0,0.0,89.0,849538792.0,,,60.0,35893.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,85.0,31486.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35649.0,100.0,52240837688.0,100.0,163084600574.0,,,,,,,,,,,2020-01-19.csv
2020-01-19,S2ZYJ9DF324385,ST500LM012 HN,500107862016,1,100.0,100.0,252.0,0.0,94.0,2050.0,100.0,21.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,33721.0,252.0,0.0,100.0,475.0,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,252.0,0.0,,,59.0,41.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,161033.0,,,,,,,,,100.0,475.0,,,63.0,374413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-19.csv
2020-01-19,PL1331LAHBZ1SH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,105.0,100.0,433.0,100.0,8.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,25595.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,245.0,100.0,245.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-19.csv
2020-01-19,Z4D05YX8,ST6000DX000,6001175126016,1,118.0,193644168.0,,,89.0,0.0,100.0,12.0,100.0,0.0,94.0,2949560725.0,,,52.0,42122.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,81.0,19.0,91.0,19987.0,100.0,0.0,48.0,104486.0,19.0,19.0,70.0,193644168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41648.0,100.0,72282540776.0,100.0,187852709804.0,,,,,,,,,,,2020-01-19.csv
2020-01-10,ZJV02SNQ,ST12000NM0007,12000138625024,1,75.0,33908040.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,876674880.0,,,84.0,14663.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,79.0,21.0,,,100.0,185.0,100.0,1075.0,21.0,21.0,75.0,33908040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14514.0,100.0,60478309952.0,100.0,161967917558.0,,,,,,,,,,,2020-01-10.csv
2020-01-10,ZJV1K4H0,ST12000NM0007,12000138625024,1,84.0,242699392.0,,,91.0,0.0,100.0,7.0,100.0,112.0,85.0,288070799.0,,,89.0,9955.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,120.0,100.0,1236.0,34.0,34.0,84.0,242699392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9524.0,100.0,44091539904.0,100.0,107518552246.0,,,,,,,,,,,2020-01-10.csv
2020-01-10,PL1331LAHBGGBH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,101.0,100.0,429.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,31312.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,347.0,100.0,347.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-10.csv
2020-01-10,ZJV0WF1D,ST12000NM0007,12000138625024,1,81.0,115347304.0,,,94.0,0.0,100.0,5.0,100.0,2520.0,89.0,720217812.0,,,85.0,13321.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,,,74.0,26.0,,,100.0,190.0,100.0,1074.0,26.0,26.0,81.0,115347304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13088.0,100.0,54800071480.0,100.0,147708084116.0,,,,,,,,,,,2020-01-10.csv
2020-01-10,17OYTGLKT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2033.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,53.0,19004.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8.0,100.0,2.0,100.0,3312.0,100.0,44.0,,,100.0,0.0,100.0,328.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,53.0,18995.0,100.0,0.0,100.0,0.0,,,100.0,264.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-01-10.csv
2020-01-10,ZA18T4CF,ST8000NM0055,8001563222016,1,69.0,8764016.0,,,96.0,0.0,100.0,3.0,100.0,928.0,71.0,12659069.0,,,100.0,79.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,8590065666.0,100.0,0.0,54.0,46.0,100.0,73.0,100.0,1.0,100.0,20.0,46.0,46.0,69.0,8764016.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78.0,100.0,2013617672.0,100.0,983727062.0,,,,,,,,,,,2020-01-10.csv
2020-03-13,ZHZ4W7YE,ST12000NM0008,12000138625024,1,77.0,52479768.0,,,97.0,0.0,100.0,3.0,100.0,0.0,71.0,12237176.0,,,98.0,1920.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,0.0,96.0,8820.0,25.0,25.0,7.0,52479768.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,141.0,100.0,1885956248.0,100.0,1828686932.0,,,,,,,,,,,2020-03-13.csv
