date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2021-08-18,ZL23XZS9,ST16000NM001G,16000900661248,1,64.0,108306008.0,,,97.0,0.0,100.0,3.0,100.0,0.0,81.0,126408916.0,,,99.0,1631.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,127.0,100.0,0.0,,,75.0,25.0,,,100.0,0.0,100.0,1892.0,25.0,25.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,851.0,100.0,18270058752.0,100.0,13834133344.0,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,20H0A16KF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7839.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8018.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,16.0,100.0,34.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1703937.0,81.0,7975.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,5PHKAY0D,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,130.0,100.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,3163.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,194.0,100.0,194.0,253.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,PL1331LAHBXYPH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,100.0,141.0,541.0,100.0,10.0,100.0,0.0,100.0,0.0,113.0,42.0,94.0,45382.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,338.0,100.0,338.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,ZJV3A2CH,ST12000NM0007,12000138625024,1,81.0,116403944.0,,,90.0,0.0,100.0,18.0,100.0,26.0,86.0,369741951.0,,,81.0,16777.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,8590131203.0,,,70.0,30.0,,,100.0,223.0,100.0,1090.0,30.0,30.0,81.0,116403944.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16606.0,100.0,76249700296.0,100.0,205605486650.0,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,45C8K0QJFMYB,TOSHIBA MD04ABA400V,4000787030016,1,100.0,0.0,100.0,0.0,100.0,5293.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,54780.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18.0,100.0,3.0,100.0,2878.0,100.0,13.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,54499.0,100.0,0.0,100.0,0.0,,,100.0,381.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,5070A06TF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7897.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8232.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,91.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1966081.0,80.0,8169.0,100.0,0.0,100.0,0.0,,,100.0,588.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,Z302SYS6,ST4000DM000,4000787030016,1,115.0,92813864.0,,,92.0,0.0,100.0,12.0,100.0,8.0,89.0,874876575.0,,,41.0,52052.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,46.0,54.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,2.0,95.0,11506.0,23.0,23.0,,,,,100.0,72.0,100.0,72.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51846.0,100.0,67248313216.0,100.0,342437183937.0,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,ZLW18EJM,ST14000NM001G,14000519643136,1,100.0,695200.0,,,97.0,0.0,100.0,3.0,100.0,16.0,85.0,351882714.0,,,91.0,7995.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,77.0,23.0,,,100.0,1.0,100.0,732.0,23.0,23.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7805.0,100.0,66346732672.0,100.0,132143129733.0,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,8HH20PEH,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,133.0,92.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,4695.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,219.0,100.0,219.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-18,176FT02BT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1435.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,13.0,34947.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9.0,100.0,0.0,100.0,3517.0,100.0,29.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,13.0,34952.0,100.0,0.0,100.0,0.0,,,100.0,259.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-18.csv
2021-08-30,ZA13YPRV,ST8000DM002,8001563222016,1,51.0,145629264.0,,,84.0,0.0,100.0,46.0,85.0,59736.0,93.0,1996344395.0,,,54.0,40393.0,100.0,0.0,,,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,6.0,94.0,100.0,0.0,100.0,0.0,59.0,41.0,92.0,16420.0,100.0,39.0,71.0,59085.0,41.0,41.0,22.0,145629264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40313.0,100.0,83778513744.0,100.0,334661784002.0,,,,,,,,,,,,,,,,,2021-08-30.csv
2021-08-30,WD-WXK1E72CZAV6,WDC WD5000BPKT,500107862016,1,200.0,0.0,,,192.0,1366.0,100.0,54.0,200.0,0.0,200.0,0.0,,,1.0,73980.0,100.0,0.0,100.0,0.0,100.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1971796.0,200.0,42.0,112.0,265339.0,114.0,33.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,73505.0,200.0,162257124652.0,200.0,74606665160.0,,,,,,,,,,,,,200.0,0.0,,,2021-08-30.csv
2021-08-30,Y8P0A00NF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8058.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,15841.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,0.0,100.0,9.0,100.0,34.0,,,100.0,0.0,100.0,2.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,100.0,50855938.0,61.0,15837.0,100.0,0.0,100.0,0.0,,,100.0,585.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-08-30.csv
2021-08-30,Z305D6K8,ST4000DM000,4000787030016,1,111.0,40493424.0,,,91.0,0.0,100.0,9.0,98.0,2024.0,88.0,764928151.0,,,45.0,48680.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,37.0,63.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,96.0,9235.0,32.0,32.0,,,,,99.0,240.0,99.0,240.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48596.0,100.0,56756273840.0,100.0,352722244760.0,,,,,,,,,,,,,,,,,2021-08-30.csv
2021-08-30,ZLW0G8P5,ST12000NM001G,12000138625024,1,75.0,181012352.0,,,95.0,0.0,100.0,4.0,100.0,2360.0,86.0,441487531.0,,,88.0,10844.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,78.0,22.0,,,100.0,1.0,100.0,1017.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10643.0,100.0,64535092664.0,100.0,129493962902.0,,,,,,,,,,,,,,,,,2021-08-30.csv
2021-08-30,ZHZ50X74,ST12000NM0008,12000138625024,1,84.0,232579904.0,,,94.0,0.0,100.0,5.0,100.0,0.0,90.0,953346764.0,,,84.0,14891.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,2.0,100.0,985.0,31.0,31.0,1.0,232579904.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14690.0,100.0,64967014152.0,100.0,226037763782.0,,,,,,,,,,,,,,,,,2021-08-30.csv
2021-09-16,96ICTBQQT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1332.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,40651.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,100.0,3.0,99.0,11670.0,100.0,25.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,40644.0,100.0,0.0,100.0,0.0,,,100.0,277.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,189UP7EIT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1262.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,17675.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,100.0,1565.0,100.0,28.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,57.0,17572.0,100.0,0.0,100.0,0.0,,,100.0,259.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,ZHZ6365G,ST12000NM0008,12000138625024,1,50.0,12105480.0,,,97.0,0.0,100.0,3.0,100.0,2456.0,89.0,816271745.0,,,86.0,13034.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,31.0,100.0,262148.0,,,73.0,27.0,,,100.0,0.0,100.0,824.0,27.0,27.0,1.0,12105480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12913.0,100.0,69357419040.0,100.0,179922831502.0,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,177QT3DST,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1482.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,9.0,36744.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,100.0,2194.0,100.0,34.0,,,100.0,0.0,100.0,72.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,9.0,36747.0,100.0,0.0,100.0,0.0,,,100.0,184.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,Z7OVTDB9T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1477.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,24.0,30658.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,2.0,100.0,166.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,24.0,30664.0,100.0,0.0,100.0,0.0,,,100.0,265.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,Z7OVTDC1T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1460.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,45.0,22203.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,3.0,91.0,93582.0,100.0,23.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,46.0,21811.0,100.0,0.0,100.0,0.0,,,100.0,276.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,8HK139EH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,2.0,100.0,0.0,100.0,0.0,97.0,24953.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1043.0,100.0,1043.0,166.0,36.0,,,100.0,2.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,4960A00WF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7737.0,100.0,6.0,100.0,1.0,100.0,0.0,100.0,0.0,65.0,14229.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8975.0,100.0,1.0,100.0,81.0,100.0,26.0,,,100.0,1.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1703937.0,65.0,14185.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,ZHZ50GC7,ST12000NM0008,12000138625024,1,83.0,205949848.0,,,90.0,0.0,100.0,8.0,100.0,0.0,89.0,736609636.0,,,83.0,14922.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,25.0,100.0,196611.0,,,68.0,32.0,,,100.0,2.0,96.0,9493.0,32.0,32.0,1.0,205949848.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13295.0,100.0,68693516512.0,100.0,172723671868.0,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-16,ZA16Z0EC,ST8000NM0055,8001563222016,1,79.0,85033048.0,,,94.0,0.0,100.0,5.0,100.0,24.0,92.0,1416321618.0,,,59.0,36758.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,54.0,93781.0,100.0,76.0,91.0,19553.0,31.0,31.0,79.0,85033048.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36711.0,100.0,71265332816.0,100.0,337382444198.0,,,,,,,,,,,,,,,,,2021-09-16.csv
2021-09-10,51R0A2Q8FVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8168.0,100.0,27.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,542.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,26.0,100.0,73.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18219012.0,100.0,192.0,100.0,0.0,100.0,0.0,,,100.0,595.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,175PP3J2T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1519.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,2.0,39339.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,4.0,100.0,1243.0,100.0,30.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,2.0,39347.0,100.0,0.0,100.0,0.0,,,100.0,272.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,21C0A017FV8G,TOSHIBA MG08ACA16TEY,16000900661248,1,100.0,0.0,100.0,0.0,100.0,7134.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,30.0,,,100.0,0.0,,,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2096.0,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,PL2331LAGRX1MJ,HGST HMS5C4040ALE640,4000787030016,1,100.0,0.0,133.0,104.0,139.0,564.0,100.0,13.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,33535.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,556.0,100.0,556.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,X880A0FUF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7710.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,16200.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22.0,100.0,3.0,100.0,85.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,786433.0,60.0,16054.0,100.0,0.0,100.0,0.0,,,100.0,589.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,61A0A02HF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7911.0,100.0,3.0,66.0,3421.0,100.0,0.0,100.0,0.0,98.0,978.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,79.0,100.0,30.0,,,100.0,968.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,16777217.0,98.0,924.0,100.0,0.0,100.0,0.0,,,100.0,581.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,ZA1267W3,ST8000DM002,8001563222016,1,84.0,230124328.0,,,87.0,0.0,100.0,36.0,100.0,2544.0,89.0,756892699.0,,,49.0,44946.0,100.0,0.0,,,100.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,73.0,27.0,92.0,17663.0,100.0,24.0,73.0,54393.0,27.0,27.0,17.0,230124328.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,44899.0,100.0,93663281296.0,100.0,314716483978.0,,,,,,,,,,,,,,,,,2021-09-10.csv
2021-09-10,HBSA21300200599,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,1.0,,,,,100.0,240.0,,,,,100.0,14.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,97.0,100.0,9.0,100.0,8028.0,100.0,95.0,100.0,1.0,100.0,11.0,100.0,5050.0,100.0,100.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,13.0,,,100.0,26.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,,,,,,,,,100.0,13608.0,100.0,3648.0,100.0,33898.0,,,,,,,,,,,,,,,2021-09-10.csv
