date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2022-11-05,ZL2LGH4S,ST16000NM001G,16000900661248.0,1,78.0,70525592.0,,,97.0,0.0,100.0,3.0,89.0,8520.0,81.0,137426878.0,,,91.0,8671.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,8590065666.0,,,69.0,31.0,,,100.0,0.0,99.0,2673.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7778.0,100.0,55917798832.0,100.0,119205727267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,ZL232PH2,ST16000NM001G,16000900661248.0,1,71.0,144774896.0,,,93.0,0.0,100.0,6.0,100.0,0.0,89.0,786954220.0,,,84.0,14326.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,55.0,100.0,12885360647.0,,,66.0,34.0,,,100.0,1.0,98.0,4415.0,34.0,34.0,,,,,94.0,3680.0,94.0,3680.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13404.0,100.0,73509048416.0,100.0,202028645088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,PL2331LAGSV0VJ,HGST HMS5C4040ALE640,4000787030016.0,1,99.0,196608.0,133.0,105.0,100.0,435.0,100.0,9.0,54.0,904.0,100.0,0.0,107.0,45.0,93.0,51501.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,688.0,100.0,688.0,214.0,28.0,,,41.0,1213.0,72.0,704.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,Z302AYTY,ST4000DM000,4000787030016.0,1,119.0,233427384.0,,,92.0,0.0,100.0,29.0,100.0,16.0,81.0,150654539.0,,,29.0,62246.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,1.0,219.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,90.0,21070.0,35.0,35.0,,,,,99.0,216.0,99.0,216.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62041.0,100.0,72836492632.0,100.0,553113914963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,Z3026PQN,ST4000DM000,4000787030016.0,1,117.0,144463016.0,,,92.0,0.0,100.0,22.0,100.0,0.0,84.0,241592488.0,,,29.0,62331.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,1.0,256.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,91.0,19305.0,32.0,32.0,,,,,98.0,352.0,98.0,352.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62221.0,100.0,72091632456.0,100.0,622252903660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,S301GPML,ST4000DM000,4000787030016.0,1,117.0,118199496.0,,,91.0,0.0,100.0,31.0,99.0,1760.0,89.0,807116111.0,,,30.0,61635.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,4.0,95.0,11921.0,26.0,26.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61518.0,100.0,70371353336.0,100.0,386248015082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,S301GRA2,ST4000DM000,4000787030016.0,1,118.0,177790824.0,,,91.0,0.0,100.0,31.0,100.0,8.0,90.0,979476687.0,,,30.0,61633.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,0.0,1.0,142.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,4.0,94.0,12147.0,22.0,22.0,,,,,99.0,200.0,99.0,200.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61520.0,100.0,71627504144.0,100.0,403530640452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,Z304JNT5,ST4000DM000,4000787030016.0,1,117.0,126089984.0,,,91.0,0.0,100.0,21.0,91.0,11336.0,70.0,10777824.0,,,31.0,61247.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,96.0,8958.0,21.0,21.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61129.0,100.0,70950972912.0,100.0,422574807821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,S2ZYJ9GGB02027,ST500LM012 HN,500107862016.0,1,100.0,942.0,252.0,0.0,95.0,1818.0,100.0,16.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,52375.0,252.0,0.0,99.0,1419.0,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,300.0,100.0,3.0,,,64.0,25.0,100.0,0.0,252.0,0.0,100.0,6.0,252.0,0.0,200.0,0.0,100.0,141950.0,,,,,,,,,,,,,,,99.0,1419.0,,,93.0,75709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,ZA13ZS52,ST8000DM002,8001563222016.0,1,78.0,63252944.0,,,84.0,0.0,100.0,11.0,100.0,72.0,91.0,1347190955.0,,,43.0,49985.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,86.0,29502.0,100.0,2.0,63.0,75475.0,35.0,35.0,21.0,63252944.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49900.0,100.0,93657011592.0,100.0,386002275206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,5PHKY5UF,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,132.0,96.0,253.0,57.0,100.0,25.0,100.0,0.0,100.0,0.0,136.0,16.0,98.0,14882.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,977.0,100.0,977.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,D5GERJDM,HGST HUH721212ALE604,12000138625024.0,1,100.0,0.0,130.0,100.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,729.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,179.0,100.0,179.0,171.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,X8D0A039F97G,TOSHIBA MG07ACA14TA,14000519643136.0,1,100.0,0.0,100.0,0.0,100.0,7732.0,100.0,8.0,100.0,23.0,100.0,0.0,100.0,0.0,37.0,25506.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,4.0,100.0,83.0,100.0,25.0,,,100.0,19.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,285999106.0,37.0,25362.0,100.0,0.0,100.0,0.0,,,100.0,588.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,ZA213H8K,ST10000NM0086,10000831348736.0,1,84.0,229924096.0,,,91.0,0.0,100.0,14.0,100.0,1503.0,86.0,415369045.0,,,50.0,44181.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,69.0,31.0,100.0,0.0,92.0,8.0,75.0,25.0,80.0,41973.0,100.0,660.0,99.0,2121.0,25.0,25.0,84.0,229924096.0,,,100.0,56.0,100.0,56.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43959.0,100.0,103156644432.0,100.0,393443074348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,ZHZ69YAZ,ST12000NM0008,12000138625024.0,1,76.0,38540960.0,,,97.0,0.0,100.0,3.0,100.0,0.0,72.0,15774371.0,,,80.0,18046.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,4295032833.0,,,77.0,23.0,,,1.0,24256091.0,1.0,24256462.0,23.0,23.0,1.0,38540960.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5760.0,100.0,63223994128.0,100.0,190479407251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,ZJV3QFQE,ST12000NM0007,12000138625024.0,1,70.0,10383376.0,,,90.0,0.0,100.0,18.0,96.0,16200.0,89.0,790231084.0,,,70.0,26630.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,52.0,100.0,0.0,,,69.0,31.0,,,100.0,351.0,100.0,1765.0,31.0,31.0,70.0,10383376.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26365.0,100.0,91695140840.0,100.0,357290295988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,ZHZ3C655,ST14000NM0138,14000519643136.0,1,55.0,120863127.0,,,91.0,0.0,100.0,28.0,100.0,120.0,89.0,727431584.0,,,83.0,15707.0,100.0,0.0,,,100.0,26.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,163.0,98.0,8590065678.0,,,67.0,33.0,,,100.0,61.0,100.0,1986.0,33.0,33.0,1.0,120863127.0,,,6.0,46592.0,6.0,46592.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14832.0,100.0,99228544205.0,100.0,188003298600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,X1G95NSL,WDC WUH721414ALE6L4,14000519643136.0,1,100.0,0.0,138.0,92.0,84.0,325.0,100.0,5.0,100.0,0.0,100.0,0.0,133.0,18.0,98.0,15833.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,960.0,100.0,960.0,71.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z30400FG,ST4000DM000,4000787030016.0,1,115.0,89744992.0,,,92.0,0.0,100.0,8.0,100.0,8.0,90.0,967705795.0,,,46.0,47355.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,4.0,99.0,1.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,100.0,245.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47350.0,100.0,37441457024.0,100.0,390017453164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,S300WS3F,ST4000DM000,4000787030016.0,1,120.0,235395936.0,,,92.0,0.0,100.0,14.0,100.0,0.0,86.0,467514919.0,,,27.0,64769.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,1.0,77.0,47374.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64512.0,100.0,73642885544.0,100.0,481743349207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z302SX6Q,ST4000DM000,4000787030016.0,1,118.0,199559440.0,,,91.0,0.0,100.0,17.0,100.0,64.0,87.0,524670183.0,,,28.0,63497.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,59.0,41.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,7.0,100.0,216.0,21.0,21.0,,,,,100.0,56.0,100.0,56.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49732.0,100.0,33904271496.0,100.0,380874154600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z304KC2G,ST4000DM000,4000787030016.0,1,118.0,171095136.0,,,91.0,0.0,100.0,24.0,98.0,2064.0,87.0,623002142.0,,,28.0,63151.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,44.0,56.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,7582.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63057.0,100.0,69960899608.0,100.0,469984343301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z304JNEW,ST4000DM000,4000787030016.0,1,102.0,69060512.0,,,91.0,0.0,100.0,23.0,95.0,5848.0,79.0,89210835.0,,,28.0,63087.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,48.0,52.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,93.0,15277.0,26.0,26.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62983.0,100.0,68534660176.0,100.0,428960609224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z3041V98,ST4000DM000,4000787030016.0,1,115.0,84181048.0,,,91.0,0.0,100.0,18.0,100.0,24.0,89.0,834926168.0,,,29.0,62575.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,4.0,97.0,6360.0,19.0,19.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62517.0,100.0,70270914088.0,100.0,417535967879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z3057DA9,ST4000DM000,4000787030016.0,1,111.0,38059112.0,,,91.0,0.0,100.0,12.0,100.0,48.0,90.0,981358416.0,,,30.0,61754.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,28.0,72.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,37.0,126677.0,37.0,37.0,,,,,100.0,104.0,100.0,104.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61000.0,100.0,56463066312.0,100.0,502332994980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z304LAPM,ST4000DM000,4000787030016.0,1,118.0,190442408.0,,,92.0,0.0,100.0,17.0,100.0,0.0,77.0,51232770.0,,,30.0,61764.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,2.0,40.0,120759.0,22.0,22.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61031.0,100.0,55587653160.0,100.0,581923940384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,S301M88K,ST4000DM000,4000787030016.0,1,120.0,1217544.0,,,91.0,0.0,100.0,31.0,100.0,0.0,89.0,822634063.0,,,30.0,61736.0,100.0,0.0,,,100.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,1.0,106.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,42.0,117982.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61116.0,100.0,55586862888.0,100.0,547399120645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z303RFR0,ST4000DM000,4000787030016.0,1,118.0,175655384.0,,,91.0,0.0,100.0,12.0,100.0,0.0,77.0,58296537.0,,,30.0,61743.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,1.0,142.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,40.0,121773.0,34.0,34.0,,,,,99.0,192.0,99.0,192.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61106.0,100.0,54358774280.0,100.0,484734034876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z305DBSG,ST4000DM000,4000787030016.0,1,113.0,177968867.0,,,92.0,0.0,100.0,10.0,100.0,0.0,86.0,408794201.0,,,32.0,59928.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,98.0,5288.0,21.0,21.0,,,,,100.0,56.0,100.0,56.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59892.0,100.0,64675776792.0,100.0,475149711849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z305AT4C,ST4000DM000,4000787030016.0,1,117.0,166870552.0,,,91.0,0.0,100.0,13.0,100.0,48.0,88.0,699553245.0,,,36.0,56123.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,39.0,61.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,93.0,15514.0,22.0,22.0,,,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,55450.0,100.0,46890047753.0,100.0,463830043292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,Z305KBC5,ST4000DM000,4000787030016.0,1,94.0,193453896.0,,,92.0,0.0,100.0,11.0,92.0,10840.0,84.0,309892672.0,,,32.0,59757.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,101.0,100.0,0.0,1.0,122.0,100.0,1.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,73.0,55003.0,25.0,25.0,,,,,99.0,264.0,99.0,264.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59330.0,100.0,58973336896.0,100.0,393025068989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,ZA12PTQ7,ST8000DM002,8001563222016.0,1,74.0,26933592.0,,,84.0,0.0,100.0,11.0,100.0,0.0,94.0,2646188423.0,,,38.0,54499.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,94.0,13271.0,100.0,4.0,62.0,77269.0,29.0,29.0,1.0,26933592.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54443.0,100.0,101892478904.0,100.0,423948441022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
