date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2020-07-10,88R0A01VF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7960.0,100.0,9.0,100.0,11.0,100.0,0.0,100.0,0.0,62.0,15522.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,6.0,100.0,87.0,100.0,18.0,,,100.0,9.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,236847105.0,62.0,15489.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-10.csv
2020-07-10,ZHZ2N3TS,ST12000NM0008,12000138625024,1,80.0,99446752.0,,,92.0,0.0,100.0,7.0,100.0,32.0,90.0,908440567.0,,,93.0,6164.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,43.0,100.0,0.0,,,77.0,23.0,,,100.0,41.0,100.0,562.0,23.0,23.0,4.0,99446752.0,,,100.0,248.0,100.0,248.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6065.0,100.0,51033787376.0,100.0,88470229104.0,,,,,,,,,,,2020-07-10.csv
2020-07-10,Z304JW2Y,ST4000DM000,4000787030016,1,117.0,142912312.0,,,91.0,0.0,100.0,14.0,100.0,0.0,83.0,202038559.0,,,53.0,41719.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,97.0,7873.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41607.0,100.0,55572407224.0,100.0,267288782827.0,,,,,,,,,,,2020-07-10.csv
2020-07-10,ZHZ50XMY,ST12000NM0008,12000138625024,1,62.0,118158920.0,,,97.0,0.0,100.0,3.0,100.0,344.0,87.0,467479413.0,,,95.0,4871.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,40.0,100.0,0.0,,,74.0,26.0,,,100.0,1.0,96.0,9093.0,26.0,26.0,3.0,118158920.0,,,100.0,448.0,100.0,448.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2984.0,100.0,38645063096.0,100.0,64256574536.0,,,,,,,,,,,2020-07-10.csv
2020-07-10,ZCH07NLF,ST12000NM0007,12000138625024,1,74.0,27462532.0,,,88.0,0.0,100.0,23.0,100.0,90.0,83.0,18008511785.0,,,73.0,23819.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,98.0,34360262664.0,,,75.0,25.0,,,100.0,402.0,99.0,2138.0,25.0,25.0,74.0,27462532.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23273.0,100.0,71609394096.0,100.0,235303040378.0,,,,,,,,,,,2020-07-10.csv
2020-07-11,Z9Q0A040F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7922.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,3578.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,57.0,100.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,100925444.0,92.0,3478.0,100.0,0.0,100.0,0.0,,,100.0,532.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-11.csv
2020-07-11,ZJV02RQ8,ST12000NM0007,12000138625024,1,68.0,44583656.0,,,89.0,0.0,100.0,8.0,100.0,3424.0,85.0,346172979.0,,,79.0,19061.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,12.0,94.0,17180459017.0,,,78.0,22.0,,,100.0,259.0,100.0,1035.0,22.0,22.0,76.0,44583656.0,,,1.0,67800.0,1.0,67800.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18894.0,100.0,60572469760.0,100.0,242450854462.0,,,,,,,,,,,2020-07-11.csv
2020-07-11,ZCH04ML1,ST12000NM0007,12000138625024,1,82.0,163129440.0,,,90.0,0.0,100.0,12.0,99.0,6896.0,87.0,496186333.0,,,74.0,23609.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,14.0,100.0,0.0,,,67.0,33.0,,,100.0,355.0,99.0,3434.0,33.0,33.0,82.0,163129440.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22320.0,100.0,65974139352.0,100.0,258408354598.0,,,,,,,,,,,2020-07-11.csv
2020-07-11,177QT3ELT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1459.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,35.0,26390.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,2.0,100.0,2491.0,100.0,35.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,35.0,26386.0,100.0,0.0,100.0,0.0,,,100.0,181.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-11.csv
2020-07-11,66GHS5MKS,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1328.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,32.0,27226.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,8213.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,32.0,27206.0,100.0,0.0,100.0,0.0,,,100.0,269.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-11.csv
2020-07-12,AAG6XZSH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,12169.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,452.0,100.0,452.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-12.csv
2020-07-12,175PP3JIT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1436.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,28.0,29147.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,3.0,100.0,963.0,100.0,39.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,28.0,29151.0,100.0,0.0,100.0,0.0,,,100.0,268.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-12.csv
2020-07-12,176FT01QT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1456.0,100.0,22.0,100.0,0.0,100.0,0.0,100.0,0.0,35.0,26320.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32.0,100.0,9.0,100.0,2397.0,100.0,34.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,35.0,26316.0,100.0,0.0,100.0,0.0,,,100.0,189.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-12.csv
2020-07-12,ZA130GZG,ST8000DM002,8001563222016,1,80.0,97807008.0,,,91.0,0.0,100.0,5.0,100.0,0.0,94.0,2548242158.0,,,73.0,24140.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,62.0,77710.0,100.0,1.0,84.0,33939.0,34.0,34.0,1.0,97807008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24127.0,100.0,54114795728.0,100.0,183754942936.0,,,,,,,,,,,2020-07-12.csv
2020-07-13,ZLW0EFYY,ST12000NM001G,12000138625024,1,84.0,232988376.0,,,97.0,0.0,100.0,3.0,100.0,0.0,81.0,4409588303.0,,,99.0,941.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,79.0,100.0,0.0,,,71.0,29.0,,,100.0,2.0,100.0,614.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,791.0,100.0,16387632072.0,100.0,12409928504.0,,,,,,,,,,,2020-07-13.csv
2020-07-13,ZCH0CV73,ST12000NM0007,12000138625024,1,80.0,93542184.0,,,88.0,0.0,100.0,17.0,100.0,24.0,74.0,22750150.0,,,77.0,20614.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,8590065666.0,,,78.0,22.0,,,100.0,428.0,100.0,1218.0,22.0,22.0,80.0,93542184.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20380.0,100.0,55537433848.0,100.0,204566157468.0,,,,,,,,,,,2020-07-13.csv
2020-07-13,X8V0A017F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7900.0,100.0,2.0,100.0,1.0,100.0,0.0,100.0,0.0,91.0,3915.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,81.0,100.0,42.0,,,100.0,1.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,100.0,84279301.0,91.0,3867.0,100.0,0.0,100.0,0.0,,,100.0,585.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-13.csv
2020-07-13,S301GR31,ST4000DM000,4000787030016,1,113.0,55939432.0,,,92.0,0.0,100.0,13.0,100.0,160.0,85.0,382697429.0,,,52.0,42179.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,0.0,17.0,83.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,94.0,13779.0,26.0,26.0,,,,,98.0,352.0,98.0,352.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42049.0,100.0,62033062216.0,100.0,201750997394.0,,,,,,,,,,,2020-07-13.csv
2020-07-13,39W0A002F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7836.0,100.0,2.0,100.0,3.0,100.0,0.0,100.0,0.0,91.0,3911.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,79.0,100.0,35.0,,,100.0,3.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,34996225.0,91.0,3867.0,100.0,0.0,100.0,0.0,,,100.0,598.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-13.csv
2020-07-13,177QT3EGT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1481.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,36.0,25803.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,3.0,100.0,4386.0,100.0,45.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,36.0,25797.0,100.0,0.0,100.0,0.0,,,100.0,272.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-13.csv
2020-07-13,ZA16Y91F,ST8000NM0055,8001563222016,1,67.0,69445320.0,,,92.0,0.0,100.0,6.0,100.0,3616.0,95.0,3027146952.0,,,70.0,26447.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,49.0,51.0,88.0,25718.0,100.0,56.0,93.0,14146.0,51.0,51.0,78.0,69445320.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26408.0,100.0,61068130792.0,100.0,211466888688.0,,,,,,,,,,,2020-07-13.csv
2020-07-14,ZCH0EA28,ST12000NM0007,12000138625024,1,75.0,32818224.0,,,89.0,0.0,100.0,11.0,6.0,43768.0,82.0,173621934.0,,,78.0,19827.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1336.0,100.0,0.0,,,63.0,37.0,,,100.0,295.0,100.0,1043.0,37.0,37.0,75.0,32818224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19682.0,100.0,58269727688.0,100.0,193716513758.0,,,,,,,,,,,2020-07-14.csv
2020-07-14,ZA11X0AY,ST8000DM002,8001563222016,1,82.0,155048784.0,,,84.0,0.0,100.0,14.0,100.0,0.0,96.0,4130761146.0,,,61.0,34879.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,83.0,35692.0,100.0,4.0,88.0,25052.0,42.0,42.0,1.0,155048784.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34820.0,100.0,79706501776.0,100.0,253641049952.0,,,,,,,,,,,2020-07-14.csv
2020-07-14,175PP3I4T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1460.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,42.0,23458.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,4.0,100.0,2204.0,100.0,32.0,,,100.0,0.0,100.0,24.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,42.0,23458.0,100.0,0.0,100.0,0.0,,,100.0,274.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-14.csv
2020-07-14,ZJV0WFNL,ST12000NM0007,12000138625024,1,49.0,86382208.0,,,94.0,0.0,100.0,4.0,65.0,8720.0,88.0,638160531.0,,,81.0,17185.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,681.0,100.0,0.0,,,72.0,28.0,,,100.0,295.0,99.0,2740.0,28.0,28.0,79.0,86382208.0,,,100.0,296.0,100.0,296.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16378.0,100.0,52458399184.0,100.0,123653534254.0,,,,,,,,,,,2020-07-14.csv
2020-07-14,ZCH072BE,ST12000NM0007,12000138625024,1,84.0,239474540.0,,,90.0,0.0,100.0,10.0,84.0,72.0,87.0,510060019.0,,,74.0,23470.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,388.0,100.0,0.0,,,60.0,40.0,,,100.0,372.0,100.0,1311.0,40.0,40.0,36.0,239474540.0,,,100.0,224.0,100.0,224.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23261.0,100.0,75229904168.0,100.0,220908216542.0,,,,,,,,,,,2020-07-14.csv
2020-07-14,Z3052KFM,ST4000DM000,4000787030016,1,117.0,149856552.0,,,92.0,0.0,100.0,11.0,99.0,656.0,83.0,227287908.0,,,55.0,39436.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,1.0,104.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,97.0,7586.0,24.0,24.0,,,,,94.0,1008.0,94.0,1008.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39353.0,100.0,55414025264.0,100.0,229525758280.0,,,,,,,,,,,2020-07-14.csv
2020-07-15,ZA180X6M,ST8000NM0055,8001563222016,1,80.0,94686352.0,,,89.0,0.0,100.0,16.0,100.0,8.0,95.0,2933902562.0,,,72.0,25213.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,50.0,50.0,91.0,19682.0,100.0,31.0,92.0,17792.0,50.0,50.0,80.0,94686352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25189.0,100.0,60309579800.0,100.0,212786129896.0,,,,,,,,,,,2020-07-15.csv
2020-07-15,ZA180SLS,ST8000NM0055,8001563222016,1,77.0,229260716.0,,,91.0,0.0,100.0,7.0,100.0,24.0,95.0,3428253753.0,,,72.0,25214.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,52.0,48.0,97.0,7586.0,100.0,45.0,93.0,15049.0,48.0,48.0,84.0,229260716.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25192.0,100.0,60203351576.0,100.0,184769495278.0,,,,,,,,,,,2020-07-15.csv
2020-07-15,ZLW0GK7E,ST12000NM001G,12000138625024,1,82.0,172709864.0,,,98.0,0.0,100.0,2.0,100.0,0.0,83.0,205036790.0,,,99.0,1470.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,0.0,100.0,430.0,37.0,37.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1307.0,100.0,20538236176.0,100.0,23824086678.0,,,,,,,,,,,2020-07-15.csv
2020-07-15,ZA1553ZK,ST8000NM0055,8001563222016,1,78.0,180301696.0,,,84.0,0.0,100.0,8.0,100.0,24.0,94.0,2669478870.0,,,70.0,26989.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,62.0,38.0,93.0,14927.0,100.0,15.0,100.0,85.0,38.0,38.0,21.0,180301696.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26982.0,100.0,64859390160.0,100.0,223128135772.0,,,,,,,,,,,2020-07-15.csv
2020-07-15,87DFWOGPT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2001.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,41.0,23780.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27.0,100.0,3.0,100.0,1760.0,100.0,26.0,,,100.0,0.0,100.0,72.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,41.0,23780.0,100.0,0.0,100.0,0.0,,,100.0,261.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-15.csv
2020-07-16,ZA174K3S,ST8000NM0055,8001563222016,1,74.0,26799384.0,,,89.0,0.0,100.0,9.0,100.0,0.0,94.0,2535153477.0,,,70.0,26512.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,96.0,8979.0,100.0,75.0,95.0,10331.0,42.0,42.0,74.0,26799384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26473.0,100.0,59748150872.0,100.0,229146477498.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,ZA11RCY4,ST8000DM002,8001563222016,1,77.0,171961424.0,,,84.0,0.0,100.0,14.0,100.0,80.0,91.0,1200196720.0,,,61.0,34912.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,61.0,39.0,93.0,15846.0,100.0,2.0,81.0,38813.0,39.0,39.0,21.0,171961424.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34850.0,100.0,80073046344.0,100.0,229675805388.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,Z304FGNZ,ST4000DM000,4000787030016,1,119.0,227211800.0,,,91.0,0.0,100.0,24.0,98.0,2200.0,86.0,448269960.0,,,53.0,41826.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,96.0,8288.0,23.0,23.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41724.0,100.0,58264892776.0,100.0,277635343810.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,ZA18GX05,ST8000NM0055,8001563222016,1,59.0,49638712.0,,,90.0,0.0,100.0,7.0,100.0,2144.0,89.0,735451085.0,,,94.0,5570.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,89.0,11.0,100.0,0.0,100.0,0.0,56.0,44.0,99.0,2942.0,100.0,42.0,100.0,303.0,44.0,44.0,77.0,49638712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5552.0,100.0,21067017640.0,100.0,67034003494.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,ZA180Q9Q,ST8000NM0055,8001563222016,1,60.0,231370776.0,,,90.0,0.0,100.0,9.0,100.0,2296.0,93.0,1989344783.0,,,70.0,26393.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,59.0,41.0,91.0,18348.0,100.0,9.0,85.0,31452.0,41.0,41.0,84.0,231370776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26358.0,100.0,63356250192.0,100.0,209696389033.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,7LZ022BP,Seagate BarraCuda SSD ZA250CM10002,250059350016,1,100.0,0.0,,,,,,,,,,,,,100.0,2300.0,,,,,100.0,4.0,,,,,100.0,99.0,100.0,99.0,,,,,,,,,100.0,0.0,100.0,87.0,100.0,4296015926.0,100.0,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,100.0,3.0,,,98.0,30.0,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,100.0,109951162777699.0,100.0,395136991232.0,100.0,4015.0,100.0,8420806624.0,,,100.0,2681.0,100.0,791.0,,,,,,,,,,,2020-07-16.csv
2020-07-16,177QT3EJT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1507.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,37.0,25228.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,3.0,100.0,3774.0,100.0,48.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,37.0,25219.0,100.0,0.0,100.0,0.0,,,100.0,185.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-07-16.csv
